batch	label	memberCount	soleUnlock	additive	effort	stale	sampleCards	vocabAbsent	enginePlugPoint	cardTextPattern	representativeQuote
verbs-effects-P12-P18-P38-P39-P40-P41-P44-P47-P48	P18: 効果で手札からイベント使用 verb (play-event-from-hand-as-effect)	7	5	structural	M		B08026,B05042,D10005	AtomVerb に 'useEventFromHand'(または 'playEventFromHand') 無。effect resolver に『picked hand-event の effect を mid-resolution で再入的に解決する』ヘルパ無 (hand-use-card.ts:171 の event 分岐は player-action 専用で、その event 自身の pick chain を resolveEffectPicks 側へ再供給する仕組みが未配線)。	src/engine/types/effect.ts:190-237 (AtomVerb union) に新 verb 'useEventFromHand' を追加し、src/engine/effect/atom-handlers/ に handler を新設。イベント使用の本体ロジックは src/engine/flow/main/hand-use-card.ts:171-178 (handUseCard の kind==='event' 分岐: hand.remove + remove.add + effect:declared emit) にあるが、これは『プレイヤーの行動』であり effect 解決の内側から呼べない。effect 内で picked event の effect ツリーを再入的に解決する経路が無い (resolveEffectPicks は declared/triggered の top-level entry からのみ起動)。	能力/効果の解決中に、手札のイベントを1枚選んで『そのイベントを使用』する(効果を解決しリムーブ)。代表 B08026 大滝悟郎: 『【宣言】〚リムーブエリアに移す〛：手札からレベル6以下のイベントを1枚まで使用する。』。B05042 ラブリースポット末尾も『手札からレベル6以下の【緑】の[ラブリースポット]以外のイベントを1枚まで使用する。』。公式Q&A『「手札の使用」や「ネクストヒント」で使用したときと同様に、イベントの効果を解決してリムーブします』を効果経由で再現する。	【宣言】〚リムーブエリアに移す〛：手札からレベル6以下のイベントを1枚まで使用する。この能力は自分の現場に〚カード名［服部平次］〛がいる場合に宣言できる。 (B08026)
verbs-effects-P12-P18-P38-P39-P40-P41-P44-P47-P48	P44: draw-up-to-hand-size verb (可変枚数 draw / discard-to-hand-size / 引いた枚数 return)	6	4	pure-additive	S		B08047,B04048,B07076	atomDraw の n が静的 number のみ ({dyn:...} 非対応、core.ts:13 requireField<number>)。AtomVerb に 'drawToHandSize' 無。hand-size を target にした可変 count atom 無。	src/engine/effect/atom-handlers/core.ts:10-14 atomDraw は `const drawN = requireField<number>(a, 'n', 'number')` で n を **静的 number** として読み、mutate.deck.draw(s,p,n) を呼ぶ。『手札がN枚になるまで』の可変枚数 (= max(0, N - 現手札枚数)) を解決時に計算する経路が無い。AtomVerb (effect.ts:193) に新 'drawToHandSize'(と対称の discard 側) を追加。引いた枚数 return は mutate.deck.draw が CardId[] を返す (deck.ts:13) ので、core.ts:50 の $discarded と同型の binding capture ($drawn) で実装可。	手札がN枚になるまで引く(または捨てる)可変枚数の draw。代表 B08047 沖矢昴: 『自分のターン終了時、自分の手札が2枚になるまでカードを引く。』、B04048 羽田秀吉: 『自分の手札が7枚になるまでカードを引く。手札から、引いた枚数と同じ数のカードをシャッフルしてデッキの下に移す。』(引いた枚数を後段へ return)。B07076 は『手札が2枚になるまで手札をリムーブする』(discard-to-hand-size 側)。	【パートナー赤】【登場時】自分の手札が7枚になるまでカードを引く。手札から、引いた枚数と同じ数のカードをシャッフルしてデッキの下に移す。 (B04048)
verbs-effects-P12-P18-P38-P39-P40-P41-P44-P47-P48	P47: startContact verb (能動的コンタクト発生、現状 placeholder stub)	3	3	structural	M		B06020,B06042,B06042P	atomStartContact が placeholder のみ (misc.ts:47 'startContact:placeholder' log)。ActionContext を declare/guard 無しで contact-pending から起動する factory 無。effect 解決の途中で contact FSM をディスパッチ層 (UI/AI の cutin/disguise/pass 選択) へ受け渡す経路が未配線。	src/engine/effect/atom-handlers/misc.ts:42-51 atomStartContact は action:'startContact:placeholder' を log.append するだけの **stub** (AtomVerb は effect.ts:221 に登録済・validate.ts:38 startContact:true だが本体未実装)。本実装は src/engine/flow/action/state-machine.ts:472 の action 群 (declare/snapshotAP/advance) と src/engine/flow/contact.ts:337 contact 群を流用し、ActionContext を phase:'contact-pending' (results.ts:43) で直接構築→snapshotAP→advance で contact-1/2/judge を回す必要がある。declare/guard はスキップ (Q&A: ガード不可)。	アクション宣言/ガードを経ずに、自キャラと相手の現場キャラの間でコンタクトを能動的に発生させる。代表 B06020 佐々木小次郎: 『相手の現場にいるキャラを1枚まで選び、このキャラとのコンタクトを発生させる。(このキャラがアクションした側のキャラになる)』。公式Q&A『コンタクトの発生は(本来のアクションの手順において)ガードできない』。	【宣言】【スリープ】〚デッキのカードを上から3枚リムーブする〛：相手の現場にいるキャラを1枚まで選び、このキャラとのコンタクトを発生させる。（このキャラがアクションした側のキャラになる） (B06020)
verbs-effects-P12-P18-P38-P39-P40-P41-P44-P47-P48	P38: 現場char → owner 証拠化 verb (picked-scene-char→owner evidence)	2	1	pure-additive	S		B03084P,B03084	AtomVerb に scene-char→evidence verb 無 (selfToEvidence は ctx.source 専用、core.ts:235)。mutate.evidence.gainCard に fromArea:'scene' 無 (evidence.ts:106)。picked target を owner の証拠へ移す verb 無。	src/engine/effect/atom-handlers/core.ts:230-243 atomSelfToEvidence は ctx.source.cardId (= 使用イベント自身) のみを証拠化し、`mutate.evidence.gainCard(s,p,cardId,...)`(mutate/evidence.ts:100-114) は fromArea 'remove'|'none' のみ対応で **scene からの取り出し経路無**。picked 現場キャラを scene から除去→その持ち主(owner)の evidence へ push する verb が必要。AtomVerb (effect.ts:197 evidence 群) に新 'sceneCharToEvidence' (chooser/picked target + owner 側 push) を追加。	選んだ現場キャラを、その持ち主の証拠にする(表向き)。代表 B03084 降谷零: 『相手の現場にいるレベル7以下のキャラを1枚まで選び、相手はそのカードを表向きのまま証拠として得る。』(相手が選ばれた相手の現場キャラを自分=相手の証拠として得る)。公式Q&A『相手が表向きで得る証拠は1番上に置かれます』。	【パートナー黄】【登場時】相手の証拠を1つまで選び、デッキの下に移す。相手の現場にいるレベル7以下のキャラを1枚まで選び、相手はそのカードを表向きのまま証拠として得る。 (B03084)
verbs-effects-P12-P18-P38-P39-P40-P41-P44-P47-P48	P39: 現場char → opp 表向き証拠化 verb (scene-char→opp faceup evidence)	2	2	pure-additive	S		B06085,B06085P	P38 と同じ scene-char→evidence verb 無 (core.ts:235 selfToEvidence は ctx.source 限定)。mutate.evidence.gainCard fromArea:'scene' 無 (evidence.ts:106)。	P38 と同一 verb (src/engine/effect/atom-handlers/core.ts:230 atomSelfToEvidence の不足 = scene-char→evidence) を共有する。AtomVerb (effect.ts:197) の新 'sceneCharToEvidence' に faceUp:true + 持ち主(opp) 側 push を渡せばよい。差分は picked filter (AP8000以下) と MR 分岐のみで、filter は既存 TargetFilter、MR 分岐は conditional で表現可 (G42 MR partner-area とは別句)。	相手の現場キャラを選び、相手の表向き証拠にする(P38 と同系だが AP 軸 filter + MR 分岐の追加 card-text)。代表 B06085 松田陣平: 『相手の現場にいるAP8000以下のキャラを1枚まで選び、相手はそのカードを表向きのまま証拠として得る。相手の現場にいるMRのキャラを選んだ場合、相手はデッキのカードを上から1枚表向きで証拠として得る。』。	相手の現場にいるAP8000以下のキャラを1枚まで選び、相手はそのカードを表向きのまま証拠として得る。相手の現場にいるMRのキャラを選んだ場合、相手はデッキのカードを上から1枚表向きで証拠として得る。 (B06085)
verbs-effects-P12-P18-P38-P39-P40-P41-P44-P47-P48	P41: FILE↔手札 表向き verb (FILE上→手札 + 手札→FILE底を表向きで置く)	2	2	pure-additive	S		B05045,B05045P	mutate/file.ts に bottom-insert (unshift) + faceUp 関数無 (file.ts:92 の export には addFromDeckTop=末尾追加のみ)。AtomVerb に 'handToFileBottom' 無。	src/engine/mutate/file.ts:92-98 file API は addFromDeckTop/popTop/flipTop/insertAssistedPartner/removeAssistedPartner のみ。**手札カードをFILEの末尾でなく先頭(=1番下)に faceUp で挿入する関数が無い** (file.push は末尾=上端、file.ts:24)。FileCard は faceUp?:boolean を持つ (game-state.ts:80) ので state は対応済。AtomVerb (effect.ts:208 file/scene 群) に新 'handToFileBottom' (picked hand card を s.players[p].file.unshift({type:'card-back',cardId,faceUp:true})) を追加。	FILE最上部1枚を手札へ加え、手札1枚をFILEの**1番下**に**表向き**で置く。代表 B05045 怪盗キッド&黒羽快斗: 『自分のFILEエリアにあるカードを上から1枚手札に加え、手札を1枚FILEエリアにあるカードの1番下に表向きで移す。』。前半は filePopToHand で可能だが、後半『手札→FILE底に表向き』が verb 不在。	【宣言】【ターン1】自分のFILEエリアにあるカードを上から1枚手札に加え、手札を1枚FILEエリアにあるカードの1番下に表向きで移す。この能力はパートナーエリアでも宣言できる。 (B05045)
verbs-effects-P12-P18-P38-P39-P40-P41-P44-P47-P48	P12: 自由 rename verb (キャラのカード名を任意名へ書換)	1	1	pure-additive	S		PR105	read/char.ts:172 names() が def.names 固定 (override 不参照)。SceneCharacter.turnEffects に nameOverride/grantedNames 無 (game-state.ts:50)。AtomVerb に 'charSetName' (自由 string 指定 rename) 無。	src/engine/read/char.ts:172-177 names() は `return d?.names ?? []` で **静的 def.names のみ** を返し、turnEffects 由来の name override を見ない。SceneCharacter (game-state.ts:50-54 turnEffects) に name 上書き枠が無い (keywordOverrides/apOverride/lpOverride はあるが nameOverride 無)。新 turnEffects.grantedNames 枠 + read/char.ts:176 で `[...(d?.names??[]), ...override]` を honor + 新 AtomVerb 'charSetName' (自由文字列 args を turnEffects へ書込) が必要。	プレイヤーが任意のカード名を1つ指定し、ターン終了時までそのキャラのカード名を指定名へ書き換える。代表 PR105 工藤有希子: 『キャラのカード名を1つ指定し、ターン終了時までこのキャラのカード名を指定したカード名に書き換えてもよい。』。名前は固定リストでなく自由入力 (B04048 Q&A『ゲームに存在するカードの名前から1つを指定』)。	【宣言】【ターン1】ターン終了時までこのキャラをAP＋1000する。キャラのカード名を1つ指定し、ターン終了時までこのキャラのカード名を指定したカード名に書き換えてもよい。 (PR105)
verbs-effects-P12-P18-P38-P39-P40-P41-P44-P47-P48	P40: アクション証拠獲得 阻止 + カットイン自己登場	2	2	structural	M		B02088,B02088P	ActionContext に evidence-gain 抑止 flag 無 (results.ts:46)。action-case.ts:102 gainSelfEvidence は無条件 add (gate 無)。ヒラメキから ActionContext へ抑止を立てる verb 無。cutin effect が自カード(remove 行き)を scene へ登場させる経路未検証。	src/engine/flow/action-case.ts:87-118 gainSelfEvidence は **無条件** に addFromDeck(+1) する (line 102) — 『このアクションでは証拠を得られない』を見る suppress flag 無。ActionContext (types/results.ts:46-67) に noEvidenceGain 枠無 (cutInUsed/contactImmune はあるが)。新 ActionContext.evidenceGainSuppressed + action-case.ts:102 前に gate + ヒラメキ effect でそれを set。カットイン自己登場は contact.ts:97-125 cutIn が card を hand→remove(line125) するため、cutin effect から $self(=cutin card) を sceneEnter する経路の検証が必要 (handReveal 同様 zone 整合)。setHiramekiSuppress(effect.ts:233) は『相手のヒラメキ抑止』で別物。	(a)【ヒラメキ】で攻撃側のアクション[事件]証拠獲得を阻止、(b)【カットイン】で自身を現場へ登場、の複合。代表 B02088 犯人: ヒラメキ『相手はこのアクションによって証拠を得られない。』、カットイン『自分の現場に空きがある場合、スリープ状態で登場させる。』、自己証拠化『このキャラを表向きのまま証拠として得る。』。	【ヒラメキ】相手はこのアクションによって証拠を得られない。 ／ 【カットイン】自分の現場に空きがある場合、スリープ状態で登場させる。 (B02088)
verbs-effects-P12-P18-P38-P39-P40-P41-P44-P47-P48	P48: じゃんけん RNG 勝敗	1	1	pure-additive	S		B07011	AtomVerb に 'janken'(RNG win/lose 抽選→binding) 無。Condition に janken 結果参照無。effect resolver から rng.ts:createRng を呼び結果を ctx.bindings へ供給する配線無 (rng は現状 deck.shuffle 等の mutate 内部利用のみ)。	src/engine/rng.ts は createRng(seed) で next()/shuffle()/choice() を提供する決定的 RNG 基盤あり (mulberry32)。だが『じゃんけんで勝敗を決め、結果を effect の分岐条件にする』機構が無い: RNG 結果を bind して conditional で読む verb/condition が未配線。新 AtomVerb 'janken' (rng.choice で win/lose を引き $jankenResult へ bind) + Condition で $jankenResult を読む、または conditional の if に RNG 評価を入れる。rng は GameState の seed から ctx 経由でアクセスできるか要配線確認。	相手とじゃんけんし勝敗を決め、勝敗で分岐。代表 B07011 福井柚嬉: 『相手とじゃんけんで勝敗を決める。自分が勝った場合、カードを1枚引く。自分が負けた場合、カードを1枚引き、手札を1枚リムーブする。』。Q&A『あいこの場合は勝敗が決まるまで続けてじゃんけん』(=ランダムに win/lose のみ、引き分け無し)。	【事件編】【登場時】相手とじゃんけんで勝敗を決める。自分が勝った場合、カードを1枚引く。自分が負けた場合、カードを1枚引き、手札を1枚リムーブする。 (B07011)
rule-rewrite-altwin-delay	P10 — パートナー事件解決能力の書換 + alt勝敗条件（証拠隠滅 keyword / 相手はゲームに敗北する）	15	15	risky	L		B03135,B06105,B05118	PlayerState に partnerSolveOverride 無 / 【証拠隠滅】keyword 無; AtomVerb (effect.ts:219 partnerSolveCase 付近) に alt-lose verb『相手はゲームに敗北する』(loseGame/opponentLoses) 無; read/game.ts:12 canWin が override を読まない; solveCase UI/AI アクションが固定パスのみ; cost『証拠を事件レベル分リムーブ』未実装	src/engine/mutate/partner.ts:78 solveCase が winner=p / reason='evidence' をハードコードする唯一の勝利ルート。eligibility は src/engine/read/game.ts:12 canWin。発火は専用 UI/AI アクション solveCase（src/ui/hooks/useEngineDispatch.ts:82 / src/ai/move-enumerator.ts:121）で、パートナー事件解決は card-data AbilityDef ではなく engine 固定経路。書換には PlayerState（game-state.ts:7 partner: PartnerOnBoard 付近）に partnerSolveOverride フィールドを追加し、canWin/solveCase/UI solveCase アクションを override 分岐させ、新 cost『証拠を事件レベル数リムーブ』と alt-lose verb を配線する必要がある。	黒事件カードが自分の【黒】パートナーの【事件解決】能力を別能力へ書き換える。 = (a)パートナー固有の勝利能力を per-game でオーバーライド、(b)新キーワード【証拠隠滅】を付与、(c)コストを『自証拠を事件レベル数リムーブ』に差し替え、(d)勝利判定を『証拠数達成→自分の勝ち』ではなく『相手はゲームに敗北する』にする。B06105 は加えて本文で【宣言】証拠リムーブ能力も持つ。【黒】以外のパートナーでは書き換わらない（公式Q&A）。	自分の【黒】のパートナーの【事件解決】能力を以下の能力に書き換える。【解決編】【証拠隠滅】【スリープ】〚証拠を事件レベルの数だけリムーブする〛：相手はゲームに敗北する。 (B03135)
rule-rewrite-altwin-delay	P11 — パートナー全色化 + 現場上限 5→4 のルール改変	1	1	risky	M		PR067	PlayerState に sceneCapOverride フィールド無（5 は scene.ts:105 / invariant/sceneAtMost5.ts:14 / hand-use-card.ts:83,96 / atom-handlers/scene.ts:56,138 に分散ハードコード）; PartnerOnBoard に colorsOverride 無; cond/eval.ts:37 partnerColor が override を読まない	現場上限『5』は最低6サイトにハードコード：src/engine/mutate/scene.ts:105 enter の scene.length>=5 throw / src/engine/effect/atom-handlers/scene.ts:56 と :138 switch 判定 / src/engine/flow/main/hand-use-card.ts:83 と :96 / src/engine/invariant/sceneAtMost5.ts:14 count>5。per-player 上限フィールド無。パートナー色は src/engine/cond/eval.ts:37 partnerColor が lookupCardDef(partner.cardId).colors を静的に読むのみで GameState に partner.colorsOverride が無い（game-state.ts:58 PartnerOnBoard は cardId/state/location のみ）。	事件カードが在場する間(a)自分のパートナーの色を 6 色すべてに上書き（partnerColor 条件・色制限すべてに影響）、(b)現場キャラ上限を 5→4 に下げるルール改変。どちらも恒常的に有効。	自分のパートナーの色は【青】【緑】【白】【赤】【黄】【黒】になる。自分の現場に置けるキャラの枚数は〚最大4枚まで〛になる。 (PR067)
rule-rewrite-altwin-delay	P45 — オートフェイズ非アクティブ化付与 / stun-lock aura	3	3	structural	M		B01082,B03046	auto-phase.ts:61-63 無条件 tryActivate ループに per-char skip flag 無; SceneCharacter (game-state.ts:34 付近) に noAutoActivate フィールド無; ContinuousModifier に『オートフェイズ非アクティブ化』aura kind 無; auto-phase が aura/continuous を board-scan しない	src/engine/flow/auto-phase.ts:61-63 が for (const uid of sceneUids) { mutate.scene.tryActivate(state, uid); } と無条件ループでアクティブ化し per-char skip 判定が無い。tryActivate 本体 src/engine/mutate/scene.ts:405 も setState('active') を無条件呼出し（stun→sleep 変換のみ内包）。auto-phase ループは継続効果/aura（read/char.ts:72 auraDelta 等の board-scan）を一切参照しない。auto-phase.ts:62 の tryActivate 呼出前に『オートフェイズ非アクティブ化』aura/フラグの board-scan gate を挟む必要がある。	付与元キャラが在場する間、指定キャラ（B01082 の【登場時】で選んだキャラ）または相手のスタン状態キャラ全員（B03046）を、自ターンのオートフェイズ『現場のキャラをすべてアクティブにする』処理の対象から除外する継続効果。	【パートナー白】相手の現場にいるスタン状態のキャラはオートフェイズにアクティブにならない。 (B03046) / このキャラが現場にいるかぎり、選んだキャラはオートフェイズにアクティブにならない。 (B01082)
rule-rewrite-altwin-delay	P49 — 宣言予約→ターン終了時登場の遅延効果 / 遅延 armed-trigger	2	2	structural	L		B08069,B01058	GameState/TurnScopedFlags に reservedTurnEndEffects / armedTriggers キュー無（pendingEffects は即時 drain 用、game-state.ts:142）; 『次に X したとき1回だけ』one-shot armed trigger 機構無; 離場済みカードの効果を turn-end に発火させる登録経路無（triggered.ts は in-play scan のみ）	src/engine/flow/turn.ts:60-105 のエンドフェイズは phase:end:start→cleanup→turn:end を emit するのみで、turn-end 効果は src/engine/listeners/triggered.ts:65 が in-play カードの trigger.hook='phase:end:start' を scan する方式。B08069 は宣言時にコストで自身がデッキ下へ離場するため phase:end に in-play scan されず予約が失われる。B01058 の armed トリガを保持する受け皿も無い。GameState に turn 跨ぎ予約効果キューが必要（game-state.ts:142 pendingEffects は即時解決スタックで turn 跨ぎ予約用ではない）。	B08069: 宣言能力を使った時点でコスト（自身をデッキ下へ）を払い、効果本体は『ターン終了時に』予約発火する遅延登場効果（公式Q&A: 同ターン複数回使えばそれぞれ発動。発動元キャラは既に現場を離れている）。B01058: 『次に相手の証拠がリムーブされたとき』という一度限り armed-trigger。いずれも『発動元が在場しなくても予約効果が後で解決される』機構を要する。	【宣言】〚デッキの下に移す〛：ターン終了時、手札からレベル4以下の〚特徴［警察］〛のキャラを1枚まで登場させる。 (B08069) / このターン中、次に相手の証拠がリムーブされたとき、スリープ状態のキャラを1枚まで選び、スタンさせる。 (B01058)
rule-rewrite-altwin-delay	P53 — 全証拠表向き化 + 証拠の特徴計数で敗北（alt-lose）	2	2	structural	M		B09107,B09107P	evidenceFlip atom (core.ts:271) に all=true モード無; evidence を特徴で計数する Condition (evidenceTraitAtLeast) 無; alt-lose verb『相手はゲームに敗北する』無; canWin (read/game.ts:12) に『事件解決できない』override フラグ無	src/engine/effect/atom-handlers/core.ts:271 atomEvidenceFlip は idx 固定 / fromTop 1枚 / pick-N の3形態のみで『証拠を全部表向き』モードが無い。証拠の特徴で計数する Condition は cond 配下に存在せず（src/engine/read/player.ts:45 evidenceCount は総数のみ、特徴別 evidence-trait-count 無）。alt-lose verb『相手はゲームに敗北する』も P10 同様 effect.ts:219 付近の AtomVerb に無い。『自分は事件解決できない』は src/engine/read/game.ts:12 canWin にフラグ分岐を追加する必要。	(a)通常の事件解決を封じる固定フラグ、(b)自分の証拠を全部表向きにする verb、(c)表向き証拠を特徴［犯人］で計数し 8 枚以上なら(d)相手がゲームに敗北する alt-lose の勝利ルート。コスト『デッキ全リムーブ』は既存だが計数条件と alt-lose が無い。	自分は【事件解決】できない。【解決編】【宣言】【ターン1】〚デッキのカードをすべてリムーブする〛：自分の証拠をすべて表向きにする。自分の証拠に〚特徴［犯人］〛のカードが8枚以上ある場合、相手はゲームに敗北する。 (B09107)
datamodel-scope-mr	G39 パートナーエリアの特定カード参照 (ビッグジュエル等の PA カード枠)	29	24	structural	L		B07037,B07059,B07045	PlayerState に partnerAreaCards: CardId[] (または {cardId,faceUp}[]) field 無 / candidates.ts:139 partner-area case が partner.cardId 固定 / AtomVerb に moveToPartnerArea / partnerArea→hand/remove 系 verb 無 / sceneHas・TargetQuery area:'partner-area' が PA カード集合を返さない	src/engine/target/candidates.ts:139 case 'partner-area' は state.players[side].partner.cardId 単体のみを Candidate 化し PA カード配列を一切走査しない。src/engine/types/game-state.ts:6 PlayerState には partner と partnerAreaMR?(単一 MR slot, :15) だけで『PA に置かれた一般カード』の格納配列が存在しない。『このカードをパートナーエリアに移す』を実行する verb (toPartnerArea) も無く (mutate/partner.ts:87 は dead stub)、移動先データ構造が無いため永久に不発火。	パートナーエリアに『パートナー以外のカード』(主に特徴[ビッグジュエル]/[YAIBA]のイベントやキャラ) を常駐させ、それを枚数参照・選択・リムーブ・移動する一連のカード。代表 B07059 赤い涙(effect): 「【パートナー白】AP8000以下のキャラを1枚まで選び、リムーブする。このカードをパートナーエリアに移す。」 / B07037 黒羽快斗(effect): 「【登場時】自分のパートナーエリアにある〚特徴［ビッグジュエル］〛のカードを2枚リムーブしてもよい。そうした場合、自分のリムーブエリアにあるレベル6以下の〚カード名［中森青子］〛を1枚まで…登場させる。」 / B07045 セリザベス女王(effect): 「自分のターン終了時、自分のパートナーエリアに〚特徴［ビッグジュエル］〛のカードがある場合、このキャラをアクティブにする。」	このカードをパートナーエリアに移す。
datamodel-scope-mr	G37 scope 配列 (宣言/反応能力が on-scene + on-partner-area 併記、MR の PA 到達前提)	30	15	structural	L		B06037,B05106,B06098	scope 配列化(AbilityScope[])は実は不要 — 各 ability が単一 scope で表現可。残ゲートは G42 (MR が partnerAreaMR slot に到達する subsystem の card-wave 配線) + read/char.ts continuous PA-MR 走査 (auraDelta:86 は scene のみ、PA-MR slot を bearer に含む拡張は一部済) + mutate 層 PA-MR findChar 解決 (BUG-154 read/mutate 非対称)	scope 自体は per-ability の単一値で表現でき (card-def.ts:125 scope?:AbilityScope, :27 'on-partner-area'), read/char.ts:32 scopeActiveInPartnerArea・listeners/triggered.ts:156・flow/main/declared-ability.ts:93 が既に on-partner-area=PA+現場で honor 済。真の plug-point は『カードが物理的に PA に到達する経路』= G42 の MR partner-area subsystem 配線。これら30枚は全て MR (QA に MR能力言及, rarity^=MR) で、partnerAreaMR slot に入って初めて on-partner-area scope が意味を持つ。scope を配列化する必要は実質なく(別 ability に別 scope を付ければ済む)、ボトルネックは G42。	lv9 8000AP の2名 MR キャラが『この能力はパートナーエリアでも宣言できる/でも発動する』句を持ち、現場でもパートナーエリア常駐中でも同じ能力を使えるべきカード群。代表 B06037 服部平次＆沖田総司(effect): 「【宣言】【ターン1】〚手札を1枚リムーブする〛：自分の現場にいるキャラを1枚まで選び、ターン終了時までAP＋1000し、『…指定してアクションできる。』を与える。この能力はパートナーエリアでも宣言できる。」 / B05106 ジン＆ウォッカ / B06098 ベルモット＆シェリー も同型の『…パートナーエリアでも宣言できる』を持つ。	この能力はパートナーエリアでも宣言できる。
datamodel-scope-mr	G42 MR partner-area サブシステム (相手ターン離脱→PA移動 / MR重複リムーブ / PA宣言能力)	4	2	structural	L	STALE	B08014,B09047,B03084	mutate/char.ts・mutate/scene.ts findChar が partnerMR: sentinel 非解決 (BUG-154) / candidates.ts:135 partner-area は real partner 1体のみで PA-MR を列挙しない / SceneCharacter.turnEffects に『MR能力で選ばれた』turn flag 無 (B08014) / UI PartnerArea・move-enumerator.ts:78 が PA-MR 未対応	MR core は engine/mr-partner-area-core (2026-06-23) で出荷済: game-state.ts:15 partnerAreaMR slot / mutate/scene.ts:29-85 MR能力①(相手ターン離脱→PA)・②(重複リムーブ) / read/char.ts:33 scopeActiveInPartnerArea / read/scene.ts byUid sentinel 解決 / declared-ability.ts:93 PA scope gate。残課題 (.claude/specs/engine-mr-partner-area-design.md): ①read/mutate 非対称 (mutate findChar は scene-only=BUG-154) ②candidates.ts PA-MR targetability 未解決#3 ③auraDelta:86 PA-MR bearer 走査の完全化 ④B08014『MR能力で選ばれた』追跡 flag 無 ⑤UI/AI 配線 (Phase2/3 未着手)。	MR キャラ固有の partner-area 挙動を直接参照するカード。代表 B08014 毛利蘭(effect): 「このキャラがアクションしたとき、ターン終了時までこのキャラは『ターン終了時、このターン中にこのキャラが自分のMRの能力によって選ばれていなかった場合、このキャラを現場から手札に移す。』を持つ。」 — 『自分のMRの能力によって選ばれる』(現場/PAのMRが持つ選択能力) の観測を要する。G37/G39 cohort 全体 (~55枚) の前提機構でもある。	このターン中にこのキャラが自分のMRの能力によって選ばれていなかった場合、このキャラを現場から手札に移す。
datamodel-scope-mr	G40 イベントの特徴参照 (data 上 全イベント traits:[])	2	1	structural	M		B06065P,B09039	event.tsv に features/trait 列 無 (data gap) / loader が CardDef(kind:'event').traits を [] 固定生成 / ※イベントの色参照は color 列ありで ENGINE0	card-def.ts:146 traits:string[] field は存在するが、.claude/specs/cards-data/<pkg>/event.tsv の header に features/trait 列が一切無く (header: cardNum…effect cutIn hirameki illustrator flavor qAndA で終端、全212イベント features 非空=0件を検算)。loader が event の traits を常に [] で生成するため、TargetFilter.traits マッチが必ず失敗する。plug-point は ①event TSV に features 列追加 (data) ②loader の event traits パース。エンジンの filter 側 (matchOneFilter traits) は既に character で動作するため flow 不要。	特定の特徴を持つ『イベント』を選択/取得するカード。代表 B06065P 伝説の玉探し(effect): 「【解決編】【宣言】【ターン1】〚裏向きの証拠を2つ表向きにする〛：自分のリムーブエリアにある〚特徴［YAIBA］〛のイベントを1枚まで選び、手札に加える。」 / B09039 中森青子: 「手札からレベル5の〚特徴［ビッグジュエル］〛のイベントを1枚まで使用する。」 — イベントカードに特徴(features)が付与されていないと filter が永久に空集合になる。	自分のリムーブエリアにある〚特徴［YAIBA］〛のイベントを1枚まで選び、手札に加える。
datamodel-scope-mr	G31 revive-from-remove (リムーブされた自身をリムーブエリアから再登場)	2	2	structural	M		B03116,B03116P	listeners/triggered.ts に『キャラがリムーブされたとき』(leave) card-triggerable hook 無 (G01 と共通) / cause='効果/能力'限定 (スイッチ/コンタクト除外、B03116 QA) の matcher / 離場直後の自身 cardId を remove から再登場させる self-rebind 経路	登場 verb 側は出荷済: atom-handlers/scene.ts:154 sceneEnter が sourceArea==='remove' を honor し remove から splice→enter (enterSleep:true で sleep 登場) するため『リムーブエリアから登場』自体は表現可。真のゲートは TRIGGER hook: 『自分の現場のこのキャラが自分の能力/効果でリムーブされたとき』を card 側で観測する leave-observer (cause='effect' 限定 + self-uid + viaCost 除外) が無い (G01/triggered.ts には card-triggerable leave hook 不在)。リムーブ済で uid が scene から消えた直後に $self を remove area の cardId として再登場させる binding も要確認。	自身が自分の能力/効果でリムーブされたことに反応し、リムーブエリアから自身を登場させ直すカード。B03116 ウォッカ(effect): 「【パートナー黒】【自分ターン中】自分の現場にいるこのキャラが自分の能力や効果によってリムーブされたとき、このキャラをリムーブエリアからスリープ状態で登場させてもよい。そうした場合、カードを1枚引く。」 — トリガ『自身が自分の能力/効果でリムーブされたとき』+ リムーブ→現場の再登場 (sleep 状態) が必要。	このキャラが自分の能力や効果によってリムーブされたとき、このキャラをリムーブエリアからスリープ状態で登場させてもよい。
